DSP_project,Soil,Site_Field_ID,PedonID,trt,Label_full,Label,Internal,Internal label,internal Plot,DSP_Pedon,Pedon_Num,DSP_Plot_ID,DSP_Pedon_ID,layer_no,hzdesg,hrzdep_t,hrzdep_b,LayerID,DSP_sample_ID,Sand%,Silt%,Clay%,Texture,Bulk_Density,alt_BD,Water_Content,SOC_pct,TN_pct,KSSL_WSA,ARS_AggStab_MWD,ARS_AggStab_TotalWS,ARS_WS_2-8,ARS_WS_.5-2,ARS_WS_250-250,ARS_WS_53-250,EC,pH,Soil_Respiration,Bglucosidase,Bglucosaminidase,Alkaline Phosphatase,Acid Phosphatase,Phosphodiesterase,Arylsulfatase,POX_C,ACE,WEOC (mg/kg),WEON (mg/kg), KSSL_LabSampleNo,PLFA_ID
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-106-1-0_5-2018,Till converting to no-till,BAU,BAU,KeC3 - 106,X,X,S2018KS153106,3,KeC3,KeC3 - 3,6,Btk1,41,57,KeC3 - 106-6,KeC3 - 3-6,,,,,1.303390875,1.303390875,0.089519651,0.59,,9.166666667,0.431500267,,,,,,,,1.028056277,12.91823779,6.539921505,56.53358041,44.9608911,35.43945445,.,108.2541898,780.0120151,,,196976,KS-153-SW-106-6-41_57-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-106-1-0_5-2018,Till converting to no-till,BAU,BAU,KeC3 - 106,X,X,S2018KS153106,3,KeC3,KeC3 - 3,7,Btk2,57,76,KeC3 - 106-7,KeC3 - 3-7,,,,,1.313141353,1.313141353,0.093275488,0.36,,6.666666667,0.519450678,,,,,,,,0.983808949,9.707956896,1.815322189,33.55386546,15.04941599,23.70512595,.,82.96796981,679.277582,,,196977,KS-153-SW-106-7-57_76-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-106-1-0_5-2018,Till converting to no-till,BAU,BAU,KeC3 - 106,X,X,S2018KS153106,3,KeC3,KeC3 - 3,8,Bk,76,100,KeC3-106-8,KeC3 - 3-8,,,,,1.225194731,1.225194731,0.079229122,0.41,,7.833333333,0.461198435,,,,,,,,0.967523982,4.888814921,0.616614149,21.75218355,31.96133502,15.3180731,.,64.8566615,645.395721,,,196978,KS-153-SW-106-8-76_100-2018-REDO
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-107-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 107,X,X,S2018KS153107,1,KeN3,KeN3 - 1,1,A1,0,5,KeN3 - 107-2,KeN3 - 1-2,,,,,1.056744158,1.056744158,0.26,1.35,,68,1.612341658,,,,,,,,1.116454645,372.7618853,198.9023364,407.4875823,217.2604016,136.3001675,.,340.7884063,6423.777877,,,196979,KS-153-SW-107-1-0_5-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-107-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 107,X,X,S2018KS153107,1,KeN3,KeN3 - 1,2,A1,5,10,KeN3 - 107-2,KeN3 - 1-2,,,,,1.420685092,1.420685092,0.18,3.01,,70.5,2.028060669,,,,,,,,1.483208904,96.06855166,111.348686,430.9240607,318.0944672,84.07039145,.,755.3441247,6595.633501,,,196980,KS-153-SW-107-2-5_10-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-107-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 107,X,X,S2018KS153107,1,KeN3,KeN3 - 1,3,A2,10,25,KeN3 - 107-3,KeN3 - 1-3,,,,,1.254736121,1.254736121,0.17370892,1.04,,41.16666667,1.060001223,,,,,,,,0.920163325,42.29639845,50.20038177,151.8109041,207.4382716,101.3801917,.,203.5890834,1527.494018,,,196981,KS-153-SW-107-3-10_23-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-107-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 107,X,X,S2018KS153107,1,KeN3,KeN3 - 1,4,Bt1,25,43,KeN3 - 107-4,KeN3 - 1-4,,,,,1.301668263,1.301668263,0.117777778,0.74,,21.16666667,0.599019225,,,,,,,,0.847463569,18.9967116,22.91582687,156.2497221,121.9378776,134.1659201,.,153.9534734,1162.936815,,,196982,KS-153-SW-107-4-23_44-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-107-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 107,X,X,S2018KS153107,1,KeN3,KeN3 - 1,5,Bt2,43,57,KeN3 - 107-5,KeN3 - 1-5,,,,,1.35582614,1.35582614,0.075593952,0.59,,15.66666667,0.498302171,,,,,,,,0.847929625,17.88363358,12.39310188,89.35164835,45.59611024,75.62746296,.,114.4786293,978.5156264,,,196983,KS-153-SW-107-5-44_68-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-107-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 107,X,X,S2018KS153107,1,KeN3,KeN3 - 1,6,Bk1,57,83,KeN3 - 107-6,KeN3 - 1-6,,,,,1.164903311,1.164903311,0.075107296,0.73,,9.833333333,0.378015459,,,,,,,,1.008516033,10.4326747,6.321350261,33.03511576,46.20846729,34.79834578,.,108.6906986,939.6905534,,,196984,KS-153-SW-107-6-68_80-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-107-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 107,X,X,S2018KS153107,1,KeN3,KeN3 - 1,7,Bk2,83,100,KeN3 - 107-7,KeN3 - 1-7,,,,,1.348993112,1.348993112,0.086956522,0.82,,6,0.369714909,,,,,,,,0.99094587,10.67635757,3.899329094,31.36507937,47.08592508,33.48804462,.,114.8989293,920.0610306,,,196985,KS-153-SW-107-7-80_100-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-107-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 107,X,X,S2018KS153108,2,KeN3,KeN3 - 2,1,A1,0,5,KeN3 - 108-1,KeN3 - 2-1,,,,,0.686664461,0.686664461,0.26,2.91,,75.83333333,2.124210026,,,,,,,,1.638794126,366.3830187,241.6724775,426.2003686,314.6632496,164.0245554,.,646.5499446,6214.649214,,,196986,KS-153-SW-108-1-0_5-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-108-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 108,X,X,S2018KS153108,2,KeN3,KeN3 - 2,2,A1,5,10,KeN3 - 108-2,KeN3 - 2-2,,,,,1.275985684,1.275985684,0.21,1.29,,70.5,2.47653541,,,,,,,,1.497324314,97.52335949,99.76033877,139.6402868,264.8286475,56.9957571,.,353.096475,2228.380139,,,196987,KS-153-SW-108-2-5_10-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-108-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 108,X,X,S2018KS153108,2,KeN3,KeN3 - 2,3,A2,10,25,KeN3 - 108-3,KeN3 - 2-3,,,,,1.297909837,1.297909837,0.185273159,1.06,,36,1.05970176,,,,,,,,0.962275441,49.7716698,60.97654074,161.9880556,259.389234,101.2704285,.,232.1893612,1396.868939,,,196988,KS-153-SW-108-3-10_28-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-108-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 108,X,X,S2018KS153108,2,KeN3,KeN3 - 2,4,Bt1,25,45,KeN3 - 108-4,KeN3 - 2-4,,,,,1.330169661,1.330169661,0.125279642,0.67,,29.5,0.76597905,,,,,,,,0.825477805,23.1997772,23.3774639,145.3962749,108.9936067,111.5380911,.,176.5478985,980.748882,,,196989,KS-153-SW-108-4-28_42-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-108-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 108,X,X,S2018KS153108,2,KeN3,KeN3 - 2,5,Bt2,45,71,KeN3 - 108-5,KeN3 - 2-5,,,,,1.348136077,1.348136077,0.08172043,0.58,,12.5,0.647858075,,,,,,,,1.051660755,18.56152928,14.21059661,101.0118723,69.36636537,68.22908708,.,100.7556373,974.3877582,,,196990,KS-153-SW-108-5-42_64-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-108-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 108,X,X,S2018KS153108,2,KeN3,KeN3 - 2,6,Btk,71,85,KeN3 - 108-6,KeN3 - 2-6,,,,,1.431647168,1.431647168,0.082608696,0.66,,6.833333333,0.541630069,,,,,,,,0.994569125,11.05512846,4.807711108,54.07732197,61.44197073,47.02986593,.,108.8579971,801.3248632,,,196991,KS-153-SW-108-6-64_86-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-108-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 108,X,X,S2018KS153108,2,KeN3,KeN3 - 2,7,Bk,85,100,KeN3 - 108-7,KeN3 - 2-7,,,,,1.33862612,1.33862612,0.092307692,0.91,,3.166666667,0.361732854,,,,,,,,0.972849441,10.35357909,3.626501841,63.16718427,50.93659488,22.60248992,.,128.4758849,786.8073297,,,196992,KS-153-SW-108-7-86_100-2018-REDO
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-108-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 108,X,X,S2018KS153109,3,KeN3,KeN3 - 3,1,A1,0,5,KeN3 - 109-1,KeN3 - 3-1,,,,,0.734897597,0.734897597,0.26,2.79,,55.83333333,1.921802554,,,,,,,,1.613865915,343.1200241,231.8743357,368.4981685,429.4177195,130.6056525,.,691.4635615,5130.717316,,,196993,KS-153-SW-109-1-0_5-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-109-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 109,X,X,S2018KS153109,3,KeN3,KeN3 - 3,2,A1,5,10,KeN3 - 109-2,KeN3 - 3-2,,,,,1.158472226,1.158472226,0.22,1.35,,70.66666667,1.90477477,,,,,,,,1.219982968,90.67066393,119.006076,140.4093466,247.3350999,38.12295223,.,362.9474192,2338.539093,,,196994,KS-153-SW-109-2-2-5_10-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-109-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 109,X,X,S2018KS153109,3,KeN3,KeN3 - 3,3,A2,10,26,KeN3 - 109-3,KeN3 - 3-3,,,,,1.290236383,1.290236383,0.170960187,0.96,,35.66666667,1.034055492,,,,,,,,0.929159725,29.53778771,39.66641461,152.1505774,178.5233439,47.47172217,.,209.1200042,1365.692195,,,196995,KS-153-SW-109-3-10_26-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-109-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 109,X,X,S2018KS153109,3,KeN3,KeN3 - 3,4,Bt,26,44,KeN3 - 109-4,KeN3 - 3-4,,,,,1.237691498,1.237691498,0.137299771,0.71,,18.66666667,0.616172735,,,,,,,,0.845594411,25.31145167,26.34555018,138.7761425,56.79095538,97.45457404,.,121.6948418,962.5317987,,,196996,KS-153-SW-109-4-26_41-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-109-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 109,X,X,S2018KS153109,3,KeN3,KeN3 - 3,5,Btk,44,65,KeN3 - 109-5,KeN3 - 3-5,,,,,1.301807464,1.301807464,0.089715536,0.74,,22.66666667,0.630179246,,,,,,,,0.907836517,19.81168938,14.55961764,87.13107154,44.50161707,55.78605603,.,136.6379125,1050.942989,,,196997,KS-153-SW-109-5-41_59-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-109-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 109,X,X,S2018KS153109,3,KeN3,KeN3 - 3,6,Bk1,65,79,KeN3 - 109-6,KeN3 - 3-6,,,,,1.30271227,1.30271227,0.101545254,0.89,,8.166666667,0.603206484,,,,,,,,1.001470596,15.39529336,4.921386946,53.55928086,36.88719586,40.73346965,.,149.2055318,890.9087509,,,196998,KS-153-SW-109-6-59_80-2018
KansasState,Keith,S2018KS_Ke - 1,KS-153-SW-109-1-0_5-2018,Native Rangeland (>80years),Ref - Native,Ref,KeN3 - 109,X,X,S2018KS153109,3,KeN3,KeN3 - 3,7,Bk2,79,100,KeN3 - 109-7,KeN3 - 3-7,,,,,1.189385281,1.189385281,0.103982301,0.66,,3,0.415009086,,,,,,,,1.032734482,8.999728306,6.15367453,63.82207832,40.02470612,17.00977566,.,97.29762354,663.3102347,,,196999,KS-153-SW-109-7-80_100-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-104-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 104,X,X,S2018KS179104,1,KeCF1,KeCF1 - 1,1,Ap,0,5,KeCF1 - 104-1,KeCF1 - 1-1,,,,,1.495227211,1.495227211,0.28,1.92,,10,0.98958544,,,,,,,,1.008940895,93.35614948,85.73990423,23.15384886,350.5526555,39.00611143,9.567300061,502.5348065,8372.095404,,,196826,KS-179-SW-104-1-0_5-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-104-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 104,X,X,S2018KS179104,1,KeCF1,KeCF1 - 1,2,Ap,5,10,KeCF1 - 104-2,KeCF1 - 1-2,,,,,1.26107726,1.26107726,0.23,1.09,,1.7,0.464253502,,,,,,,,0.753273745,40.14048144,14.53586301,20.88436862,185.0042255,19.30754624,10.3804472,263.3781049,3952.456051,,,196827,KS-179-SW-104-2-5_10-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-104-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 104,X,X,S2018KS179104,1,KeCF1,KeCF1 - 1,3,A,10,18,KeCF1 - 104-3,KeCF1 - 1-3,,,,,1.396568524,1.396568524,0.24,0.93,,1.7,0.472319839,,,,,,,,0.72901167,25.04634709,28.59037108,59.72309711,143.0551565,28.5885574,14.90608272,253.8796731,2429.992258,,,196828,KS-179-SW-104-3-10_18-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-104-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 104,X,X,S2018KS179104,1,KeCF1,KeCF1 - 1,4,Bt1,18,27,KeCF1 - 104-4,KeCF1 - 1-4,,,,,1.426531532,1.426531532,0.24,0.62,,1.7,0.45629983,,,,,,,,0.702286869,11.34518232,18.12278661,75.7057296,73.00655602,52.76436769,21.77125473,197.2828859,1362.168808,,,196829,KS-179-SW-104-4-18_27-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-104-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 104,X,X,S2018KS179104,1,KeCF1,KeCF1 - 1,5,Bt2,27,37,KeCF1 - 104-5,KeCF1 - 1-5,,,,,1.518466812,1.518466812,0.21,0.58,,10,0.543493733,,,,,,,,0.836509114,21.50412112,14.52952526,98.69782684,48.04699658,72.46644219,28.5447746,162.9854135,1309.640536,,,196830,KS-179-SW-104-5-27_37-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-104-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 104,X,X,S2018KS179104,1,KeCF1,KeCF1 - 1,6,Btk,37,59,KeCF1 - 104-6,KeCF1 - 1-6,,,,,1.168358026,1.168358026,0.22,0.72,,8.3,0.614603213,,,,,,,,0.896189297,15.71217175,6.542631243,64.94505282,14.29381276,44.05190231,31.50497256,98.61654084,1042.25876,,,196831,KS-179-SW-104-6-37_59-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-104-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 104,X,X,S2018KS179104,1,KeCF1,KeCF1 - 1,7,Bk,59,100,KeCF1 - 104-7,KeCF1 - 1-7,,,,,1.149574228,1.149574228,0.2,0.51,,15,0.592114089,,,,,,,,0.824464808,8.11489379,3.016430382,29.55508221,6.951733074,14.78538757,15.98943112,60.83809338,900.7460461,,,196832,KS-179-SW-104-7-59_100-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-105-1-0_10-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 105,X,X,S2018KS179105,2,KeCF1,KeCF1 - 2,1,Ap1,0,5,KeCF1 - 105-1,KeCF1 - 2-1,,,,,1.275108718,1.275108718,0.29,1.79,,15,0.866007042,,,,,,,,1.035179493,46.27142361,43.09834953,33.58508758,230.5231616,28.32211126,6.212161661,352.1231229,7197.889825,,,196833,KS-179-SW-105-1-0_10-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-105-1-0_10-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 105,X,X,S2018KS179105,2,KeCF1,KeCF1 - 2,2,Ap1,5,10,KeCF1 - 105-2,KeCF1 - 2-2,,,,,1.3557896,1.3557896,0.23,1.11,,3.333333333,0.502313539,,,,,,,,0.782104124,19.75093537,11.24557888,26.31099684,155.6067291,6.352180026,8.774440441,270.4674985,4337.73624,,,196834,KS-179-SW-105-2-5_10-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-105-1-0_10-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 105,X,X,S2018KS179105,2,KeCF1,KeCF1 - 2,3,Ap2,10,18,KeCF1 - 105-3,KeCF1 - 2-3,,,,,1.470562539,1.470562539,0.21,0.9,,8.333333333,0.517679849,,,,,,,,0.695039503,20.16807242,16.11567134,46.28769871,111.0959084,23.98174681,16.23993541,200.982216,2264.688747,,,196835,KS-179-SW-105-3-10_18-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-105-1-0_10-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 105,X,X,S2018KS179105,2,KeCF1,KeCF1 - 2,4,Bt1,18,32,KeCF1 - 105-4,KeCF1 - 2-4,,,,,1.24811069,1.24811069,0.24,0.62,,6.666666667,0.465956551,,,,,,,,1.24383393,14.20349351,12.90284452,104.3012481,51.00616084,74.79323521,19.51292154,142.9667675,1361.880775,,,196836,KS-179-SW-105-4-18_32-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-105-1-0_10-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 105,X,X,S2018KS179105,2,KeCF1,KeCF1 - 2,5,Bt2,32,45,KeCF1 - 105-5,KeCF1 - 2-5,,,,,1.282731577,1.282731577,0.22,0.55,,20,0.823634896,,,,,,,,0.69972669,25.15057723,14.51749746,178.8526434,23.36028751,91.45963275,22.30826133,148.9040255,1308.684554,,,196837,KS-179-SW-105-5-32_45-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-105-1-0_10-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 105,X,X,S2018KS179105,2,KeCF1,KeCF1 - 2,6,Btk,45,66,KeCF1 - 105-6,KeCF1 - 2-6,,,,,1.019368697,1.019368697,0.22,0.53,,0,0.841648773,,,,,,,,0.809195645,17.52981006,5.950381584,44.88188976,4.590466223,31.39477557,21.36494249,94.44478235,1084.821325,,,196838,KS-179-SW-105-6-45_66-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-105-1-0_10-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 105,X,X,S2018KS179105,2,KeCF1,KeCF1 - 2,7,Bk,66,100,KeCF1 - 105-7,KeCF1 - 2-7,,,,,1.077352861,1.077352861,0.22,0.5,,6.666666667,0.411343352,,,,,,,,0.787286592,11.58842206,3.116944943,19.48695092,11.04134736,12.20148193,15.94588956,90.18018911,914.3680743,,,196839,KS-179-SW-105-7-66_100-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-106-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 106,X,X,S2018KS179106,3,KeCF1,KeCF1 - 3,1,Ap1,0,5,KeCF1 - 106-1,KeCF1 - 3-1,,,,,1.06288292,1.06288292,0.26,1.89,,6.666666667,1.147497196,,,,,,,,1.02319359,91.31217073,118.1970039,37.86653365,321.4691947,38.50278757,26.58085602,426.9901673,6573.001771,,,196840,KS-179-SW-106-1-0_5-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-106-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 106,X,X,S2018KS179106,3,KeCF1,KeCF1 - 3,2,Ap1,5,10,KeCF1 - 106-2,KeCF1 - 3-2,,,,,1.259323328,1.259323328,0.23,1.19,,0,0.442895864,,,,,,,,0.760719432,42.53377836,17.78599242,28.27123586,182.0782056,14.91695793,12.33073771,275.9614522,4076.962933,,,196841,KS-179-SW-106-2-5_10-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-106-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 106,X,X,S2018KS179106,3,KeCF1,KeCF1 - 3,3,Ap2,10,18,KeCF1 - 106-3,KeCF1 - 3-3,,,,,1.093467113,1.093467113,0.23,1.23,,11.66666667,0.53401432,,,,,,,,0.760531778,59.3133297,26.8509824,89.20421406,250.5818284,60.32359665,15.39706987,271.637624,2663.114414,,,196842,KS-179-SW-106-3-10_18-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-106-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 106,X,X,S2018KS179106,3,KeCF1,KeCF1 - 3,4,Bt1,18,46,KeCF1 - 106-4,KeCF1 - 3-4,,,,,NA,NA,0.21,0.8,,15,0.695010048,,,,,,,,0.727841065,20.08368476,18.79233198,98.13524912,117.3315465,79.19769968,26.54995096,199.8106352,1506.026985,,,196843,KS-179-SW-106-4-18_46-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-106-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 106,X,X,S2018KS179106,3,KeCF1,KeCF1 - 3,5,Bt2,46,77,KeCF1 - 106-5,KeCF1 - 3-5,,,,,1.265377223,1.265377223,0.2,0.57,,8.333333333,0.5097153,,,,,,,,0.835430078,13.81156875,14.27305279,97.34156668,31.68182078,45.6949943,26.0084242,126.3199604,989.2280578,,,196844,KS-179-SW-106-5-46_77-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-106-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 106,X,X,S2018KS179106,3,KeCF1,KeCF1 - 3,6,Btk,77,95,KeCF1 - 106-6,KeCF1 - 3-6,,,,,1.411671829,1.411671829,0.2,0.48,,5,0.390622713,,,,,,,,0.870189368,11.91576229,5.827829153,58.20280798,4.999964228,21.74629105,23.10888736,697.1140586,877.2882223,,,196845,KS-179-SW-106-6-77_95-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-106-1-0_5-2018,"No-Till  with cover crop -  corn, oats, or wheat.",SHM - no-till,SHM,KeCF1 - 106,X,X,S2018KS179106,3,KeCF1,KeCF1 - 3,7,Bk,95,100,KeCF1 - 106-7,KeCF1 - 3-7,,,,,1.571523262,1.571523262,0.18,0.45,,6.666666667,0.335697103,,,,,,,,0.829077436,6.727937025,4.147383735,35.66317128,9.549107589,15.46848792,25.28455524,68.82552726,739.9859428,,,196846,KS-179-SW-106-7-95_100-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-107-1-0_5-2018,Native Rangeland (>40 years),Ref - Native,Ref,KeN1 - 107,X,X,S2018KS179107,1,KeN1,KeN1 - 1,1,A1,0,5,KeN1 - 107-1,KeN1 - 1-1,,,,,1.153210429,1.153210429,0.29,3.19,,50,1.311981046,,,,,,,,1.512575622,261.0787549,219.9274248,175.3465823,1002.843167,144.1282629,61.97531085,747.5916346,7119.717944,,,196847,KS-179-SW-107-1-0_5-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-107-1-0_5-2018,Native Rangeland (>40 years),Ref - Native,Ref,KeN1 - 107,X,X,S2018KS179107,1,KeN1,KeN1 - 1,2,A1,5,10,KeN1 - 107-2,KeN1 - 1-2,,,,,1.247045803,1.247045803,0.27,2.01,,43.33333333,1.727600415,,,,,,,,1.243858376,107.4900379,70.12128506,137.196627,772.9020677,92.24472797,59.9045082,516.1209555,4335.920929,,,196848,KS-179-SW-107-2-5_10-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-107-1-0_5-2018,Native Rangeland (>40 years),Ref - Native,Ref,KeN1 - 107,X,X,S2018KS179107,1,KeN1,KeN1 - 1,3,A2,10,23,KeN1 - 107-3,KeN1 - 1-3,,,,,0.795992902,0.795992902,0.22,1.68,,36.66666667,1.126155537,,,,,,,,1.242294689,93.5301156,70.24860534,151.7987521,628.7747004,76.52722675,38.95224967,424.9224399,3756.617109,,,196849,KS-179-SW-107-3-10_25-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-107-1-0_5-2018,Native Rangeland (>40 years),Ref - Native,Ref,KeN1 - 107,X,X,S2018KS179107,1,KeN1,KeN1 - 1,4,Bt1,23,44,KeN1 - 107-4,KeN1 - 1-4,,,,,1.210944031,1.210944031,0.23,1.04,,36.66666667,1.419109076,,,,,,,,0.964205064,34.87184885,41.95496254,132.7080497,292.6887004,155.7572525,36.07401059,331.1311172,2171.893607,,,196850,KS-179-SW-107-4-25_43-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-107-1-0_5-2018,Native Rangeland (>40 years),Ref - Native,Ref,KeN1 - 107,X,X,S2018KS179107,1,KeN1,KeN1 - 1,5,Bt2,44,68,KeN1 - 107-5,KeN1 - 1-5,,,,,1.239654231,1.239654231,0.1,0.68,,43.33333333,1.90712715,,,,,,,,1.029954103,16.92758988,29.3034341,181.2741017,80.95431583,102.2649793,43.5672538,181.7329974,1305.876934,,,196851,KS-179-SW-107-5-43_57-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-107-1-0_5-2018,Native Rangeland (>40 years),Ref - Native,Ref,KeN1 - 107,X,X,S2018KS179107,1,KeN1,KeN1 - 1,6,Bk1,68,80,KeN1 - 107-6,KeN1 - 1-6,,,,,0.988779284,0.988779284,0.08,0.79,,28.33333333,2.00197392,,,,,,,,0.993564633,17.31785567,9.842765721,63.1565172,16.57877742,43.72103175,22.58058963,182.1208369,972.6680341,,,196852,KS-179-SW-107-6-57_83-2018
KansasState,Keith,S2018KS_Ke - 2,KS-179-SW-107-1-0_5-2018,Native Rangeland (>40 years),Ref - Native,Ref,KeN1 - 107,X,X,S2018KS179107,1,KeN1,KeN1 - 1,7,Bk2,80,100,KeN1 - 107-7,KeN1 - 1-7,,,,,1.109362124,1.109362124,0.06,0.53,,11.66666667,0.56386217,,,,,,,,0.958523032,7.338262428,6.481291144,42.79554341,3.962683558,5.516818902,12.7590005,139.1311396,758.7069386,,,196853,KS-179-SW-107-7-83_100-2018
